tip	date	distance	residual
HOUSE3956_3915_40.3084114909584	40.3084114909584	0.10400404860271843	0.0016503599675639358
HOUSE4887_14934_43.9745367430786	43.9745367430786	0.11914677958841843	0.0073452110945852744
HOUSE2045_15409_43.3644913362812	43.3644913362812	0.11305173962841843	0.002822303922036376
HOUSE4955_4931_41.8352552295778	41.8352552295778	0.11053768244041842	0.004249202925680831
HOUSE5918_5903_44.9087122199626	44.9087122199626	0.12047979842441843	0.006270789631752163
HOUSE3641_3587_44.8812884488143	44.8812884488143	0.11541665467841843	0.0012783190017160023
HOUSE2726_13797_42.3062160110567	42.3062160110567	0.11306655621841843	0.00556437543174837
HOUSE5454_5440_40.4421308083253	40.4421308083253	0.10242803912241844	-2.702542270830166E-4
HOUSE214_6247_41.6978087338141	41.6978087338141	0.10800942413231844	0.0020751545503213675
HOUSE1464_1445_30.8197792544961	30.8197792544961	0.08241060136731844	0.004509829975358509
HOUSE856_841_44.2588687047828	44.2588687047828	0.11701922337241843	0.00448491007871514
HOUSE672_14780_44.2681610201755	44.2681610201755	0.11893821597241844	0.0063799556847087685
HOUSE1200_11741_41.9854720559202	41.9854720559202	0.10922775383741844	0.0025521542898302996
HOUSE1035_11789_44.6765530601852	44.6765530601852	0.12212441328441845	0.008513696066324059
HOUSE1035_13502_44.3448394011564	44.3448394011564	0.11822497123341844	0.005469105004436953
HOUSE1757_1753_40.5508504679892	40.5508504679892	0.10719253590341844	0.004214063833294479
HOUSE1757_11792_42.8101195679356	42.8101195679356	0.11652309696041843	0.007722318897782562
HOUSE2338_9822_42.6348228898796	42.6348228898796	0.11082720199541843	0.0024781766253401255
HOUSE4901_4875_44.8323624955123	44.8323624955123	0.11635663392241843	0.002344384098484212
HOUSE238_9580_44.8036058196582	44.8036058196582	0.11336293606441844	-5.752056481119622E-4
HOUSE2395_13347_42.3550302393136	42.3550302393136	0.11332980761131843	0.005701828895704558
HOUSE4733_8817_43.9972690721004	43.9972690721004	0.11761065065031844	0.005750499238899004
HOUSE407_10884_44.1761094889919	44.1761094889919	0.11069434381801843	-0.0016266927668384529
HOUSE302_12033_42.5358153110628	42.5358153110628	0.11181347693801844	0.0037196015274836153
HOUSE5481_10814_41.7643641470931	41.7643641470931	0.10608864568941843	-1.7142186516092006E-5
HOUSE4572_4518_43.3604861208569	43.3604861208569	0.11943183172241842	0.00921271775671205
HOUSE4572_9155_43.4052523345378	43.4052523345378	0.11670174790141843	0.006367268044069244
HOUSE665_9097_30.9347791539039	30.9347791539039	0.07638994542241843	-0.0018071893392154204
HOUSE2772_12126_40.5344344746066	40.5344344746066	0.10023246894441844	-0.0027036978790012656
HOUSE654_10927_44.3854156503974	44.3854156503974	0.10246732021391844	-0.010393114053954516
HOUSE4751_12971_41.919684764216	41.919684764216	0.10079398526191843	-0.005712075498665731
HOUSE4751_11554_43.184004490147	43.184004490147	0.10115620911191843	-0.008608098449329568
HOUSE618_8551_40.0086820015252	40.0086820015252	0.09436609852591843	-0.0072151647250705275
HOUSE4577_7615_43.8159848908996	43.8159848908996	0.11276092214141843	0.0013679536674268966
HOUSE3473_3422_42.1558449126314	42.1558449126314	0.10876414040141844	0.001649477218332182
HOUSE395_12523_43.0892327311449	43.0892327311449	0.10702790359341843	-0.0024921700337789954
HOUSE1968_12168_43.1845904898364	43.1845904898364	0.11355449215741845	0.003788674431000963
HOUSE1968_12932_42.7393733989447	42.7393733989447	0.11318308814741844	0.004564628270638679
HOUSE6019_11111_40.0488294269199	40.0488294269199	0.10872326332581844	0.007038537147166277
HOUSE3767_9960_40.8183955703862	40.8183955703862	0.10399763194691844	3.296760729438325E-4
HOUSE3767_3723_42.5079955251805	42.5079955251805	0.10784807756881845	-1.741041660684589E-4
HOUSE23_13628_43.8891688000876	43.8891688000876	0.11477327623381844	0.003191707334569527
HOUSE1232_1216_43.2928616487935	43.2928616487935	0.11140344688721844	0.0013586062601526616
HOUSE2147_12132_42.6271309074946	42.6271309074946	0.10960430936621844	0.001275106811906318
HOUSE2147_11711_44.7484876587987	44.7484876587987	0.11628920367621842	0.0024931055999578705
HOUSE1068_9762_41.9804501533076	41.9804501533076	0.10671428045001843	5.1622722276295496E-5
HOUSE1068_1041_41.074220891464	41.074220891464	0.10403007838001843	-2.971585419654227E-4
HOUSE366_11661_41.9475592415491	41.9475592415491	0.10378358452201843	-0.002794310858186072
HOUSE1961_1955_44.7149786969232	44.7149786969232	0.11553266931301842	0.0018229263458217904
HOUSE5597_8730_42.2491636423271	42.2491636423271	0.10814939881711844	7.942462655307903E-4
HOUSE404_388_44.9256747375452	44.9256747375452	0.11235725449271844	-0.0018954679805233687
HOUSE4222_14818_44.4444874416696	44.4444874416696	0.11165682000607444	-0.0013558467002985353
HOUSE6019_10008_44.6939585912391	44.6939585912391	0.11415658213411845	5.010095564918909E-4
HOUSE2021_15798_42.7450645186185	42.7450645186185	0.11079225913111844	0.0021591328119119485
HOUSE3820_3772_40.5305369576816	40.5305369576816	0.09998593221521843	-0.002940190414639346
HOUSE178_9677_40.1421097676398	40.1421097676398	0.09501591032821843	-0.0069092062876640326
HOUSE3814_3764_41.4421002832634	41.4421002832634	0.10629459618321843	0.0010193064651130013
HOUSE6010_5993_44.9240382516291	44.9240382516291	0.11172522374021843	-0.002523281386025533
HOUSE6010_5992_40.1647388539277	40.1647388539277	0.09922843904321843	-0.0027549944259783465
HOUSE94_12859_43.7829485839905	43.7829485839905	0.11324959113017843	0.0019417596979372093
HOUSE94_14114_44.6981614285323	44.6981614285323	0.11551787571617844	0.0018514721114917115
HOUSE1938_13690_44.966685640371	44.966685640371	0.11589518119097844	0.0015367705439433416
HOUSE1993_11332_40.9965076879598	40.9965076879598	0.10250083231097844	-0.0016261318544442127
HOUSE625_13978_44.158816037184	44.158816037184	0.10982728141227845	-0.002449188649673001
HOUSE6019_12195_40.4225848417263	40.4225848417263	0.10121872455427844	-0.0014291973726857365
HOUSE1156_13146_43.2342899590731	43.2342899590731	0.11094561349227844	0.001051716504489042
HOUSE693_9253_43.1295135414755	43.1295135414755	0.10543558830641843	-0.004188291991430421
HOUSE4654_11641_42.7587325809509	42.7587325809509	0.10831830653901843	-3.5004340238775633E-4
